03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10403138,35.21064312,697,1,24:79:2a:2c:5b:d8,Ariel_University,1,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10412387,35.21091349,700,4,1c:b9:c4:16:ed:38,Ariel_University,6,-76,8c:0c:90:2f:d3:d8,Ariel_University,11,-78,1c:b9:c4:16:ed:48,Ariel_University,6,-83,1c:b9:c4:12:90:b8,Ariel_University,11,-87,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10415215,35.21101715,700,2,1c:b9:c4:15:fd:48,Ariel_University,1,-79,d8:5d:4c:9e:69:22,AUC_4_2_24,1,-84,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10418089,35.21118813,699,1,1c:b9:c4:15:41:78,Ariel_University,1,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10423611,35.21138319,700,7,1c:b9:c4:16:06:bc,Ariel_University,48,-72,24:79:2a:2c:5c:18,Ariel_University,11,-81,1c:b9:c4:95:41:77, ,44,-82,1c:b9:c4:16:06:b8,Ariel_University,11,-83,24:79:2a:2b:bd:88,Ariel_University,11,-83,24:79:2a:2b:07:b8,Ariel_University,11,-85,1c:b9:c4:15:1c:b8,Ariel_University,1,-89,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10434812,35.21150642,698,3,1c:b9:c4:15:44:88,Ariel_University,6,-77,1c:b9:c4:15:ed:48,Ariel_University,1,-86,00:11:6b:11:7e:0c,yosh,1,-93,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:55,model=Lenovo PB2-690Y_device=PB2PRO,32.10450422,35.21158147,698,1,1c:b9:c4:15:ed:48,Ariel_University,1,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:56,model=Lenovo PB2-690Y_device=PB2PRO,32.10476714,35.2115156,696,2,1c:b9:c4:56:cd:18,Ariel_University,1,-92,1c:b9:c4:16:cd:18,IT-MNG,1,-93,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:56,model=Lenovo PB2-690Y_device=PB2PRO,32.10481492,35.2114539,695,2,1c:b9:c4:15:fd:e8,IT-MNG,11,-84,1c:b9:c4:14:2b:c8,Ariel_University,6,-89,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:56,model=Lenovo PB2-690Y_device=PB2PRO,32.10487501,35.21137457,697,1,1c:b9:c4:15:44:58,Ariel_University,11,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:56,model=Lenovo PB2-690Y_device=PB2PRO,32.10488619,35.21135337,698,3,1c:b9:c4:14:2b:c8,Ariel_University,6,-81,1c:b9:c4:16:2b:e8,Ariel_University,6,-87,1c:b9:c4:16:05:78,Ariel_University,6,-91,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:00,model=SM-G950F_device=dreamlte,32.10296049,35.20969913,702.14288,6,3c:52:82:ef:c4:3c,DIRECT-3B-HP DeskJet 3630 series,6,-72,1c:b9:c4:16:ed:3c,Ariel_University,44,-74,1c:b9:c4:14:30:3c,Ariel_University,44,-76,1c:b9:c4:92:af:77, ,40,-79,1c:b9:c4:94:30:37, ,44,-79,1c:b9:c4:16:f1:5c,Ariel_University,52,-83,,,,,,,,
03/12/2017 09:01,model=SM-G950F_device=dreamlte,32.10298812,35.20966518,702.040903,1,e4:95:6e:40:87:1a,OOP_course,1,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:02,model=SM-G950F_device=dreamlte,32.1030061,35.20964527,702.4456558,1,1c:b9:c4:12:af:7c,Ariel_University,40,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:02,model=SM-G950F_device=dreamlte,32.10302056,35.20966172,702.7411783,2,1c:b9:c4:15:ec:3c,Ariel_University,36,-82,1c:b9:c4:16:06:b8,Ariel_University,11,-89,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:02,model=SM-G950F_device=dreamlte,32.10302067,35.20966235,702.7589738,3,1c:b9:c4:12:af:78,Ariel_University,11,-74,1c:b9:c4:96:ed:37, ,44,-82,1c:b9:c4:95:ec:37, ,36,-84,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:02,model=SM-G950F_device=dreamlte,32.103021,35.20966615,702.8930705,1,1c:b9:c4:96:ed:37, ,44,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:02,model=SM-G950F_device=dreamlte,32.10303985,35.20968827,703.1159416,1,1c:b9:c4:95:1c:b7, ,36,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:03,model=SM-G950F_device=dreamlte,32.10327635,35.20968225,703.8508035,1,1c:b9:c4:16:06:b8,Ariel_University,11,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:03,model=SM-G950F_device=dreamlte,32.10337114,35.20971025,704.1006958,1,1c:b9:c4:94:2b:87, ,44,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:03,model=SM-G950F_device=dreamlte,32.10342274,35.2097119,704.2450229,2,1c:b9:c4:96:ed:47, ,36,-91,1c:b9:c4:95:ed:b7, ,48,-92,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:03,model=SM-G950F_device=dreamlte,32.10340998,35.20969477,704.4103268,2,1c:b9:c4:16:e5:a8,Ariel_University,6,-81,1c:b9:c4:96:f1:57, ,52,-82,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:03,model=SM-G950F_device=dreamlte,32.10332787,35.20965551,704.8397895,3,1c:b9:c4:15:1c:b8,Ariel_University,1,-75,d8:5d:4c:9e:69:22,AUC_4_2_24,1,-78,1c:b9:c4:14:2b:8c,Ariel_University,44,-82,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:03,model=SM-G950F_device=dreamlte,32.10328571,35.20965871,705.0684893,1,1c:b9:c4:14:2b:88,Ariel_University,11,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:03,model=SM-G950F_device=dreamlte,32.10296651,35.20968182,706.910416,3,1c:b9:c4:12:af:7c,Ariel_University,40,-72,1c:b9:c4:92:af:77, ,40,-72,1c:b9:c4:15:ec:3c,Ariel_University,36,-77,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10291541,35.20969652,707.0801301,1,1c:b9:c4:14:30:38,Ariel_University,1,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.1028605,35.20970867,707.2411959,2,1c:b9:c4:16:ed:38,Ariel_University,6,-71,1c:b9:c4:14:30:38,Ariel_University,1,-72,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10278212,35.20974215,707.5329741,1,00:1d:aa:81:d8:3c,KCG-ADSL,3,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10275085,35.20975956,707.6527665,1,1c:b9:c4:96:ee:97, ,36,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10271866,35.20977439,707.7511451,1,1c:b9:c4:14:2c:3c,Ariel_University,52,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.1026849,35.20979542,707.8280473,1,1c:b9:c4:96:11:a7, ,44,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.1026245,35.20987441,707.9141706,1,02:21:5c:af:69:82,DIRECT-IRDESKTOP-ETE41T5msTU,36,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10260729,35.20989406,707.9376516,1,1c:b9:c4:16:ee:98,Ariel_University,6,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10262261,35.20989285,707.9593217,1,1c:b9:c4:94:2c:37, ,52,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10274869,35.20982946,708.1143382,1,1c:b9:c4:14:2c:38,Ariel_University,6,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:04,model=SM-G950F_device=dreamlte,32.10283875,35.20978221,708.273839,1,00:18:25:12:72:f0,Coolnet-Hotspot,7,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
